Product_SKU,Customer_ID,Country,Quarter,Sales_Rep_ID,Units_Sold,Price_Per_Unit,Sales_Cycle_Length,Product_Category,Contract_Type,Customer_Tier,Previous_Quarter_Units,Discount_Percentage,Competitive_Situation,Region,Total_Revenue,Previous_Quarter_Revenue,Revenue_Growth_Rate,Effective_Price,Conversion_Proxy,Reliability_Score,Market_Access_Score,Market_Share_Pct,Competitor_Price_Avg,Market_Size_MM,Win_Rate_Pct,Customer_Satisfaction,Clinical_Outcome_Score,Reimbursement_Coverage_Pct,Growth_Rate_Pct,Competitive_Intensity,Number_Of_Competitors,New_Market_Entrants,Brand_Perception_Score,Value_Proposition_Rating,Marketing_Spend,Trade_Show_Presence,Avg_Reimbursement_Amount,Denial_Rate_Pct,Training_Time_Hours,Adverse_Events,Product_Age_Months,Warranty_Claims,NPS_Score,Average_Case_Duration,Physician_Preference_Rating
AFO-101,CUST075,USA,20254,SR002,50,749.64,37,Orthosis,Volume-Based,A,32.0,23.55,Monopoly,North America,28654.99,14993.29,0.9112,573.09978,0.02702702702702700,80,70,11.03,787.1220000000000,60.6,82.7,63.9,87.1,64.5,5.37,5.3,7,Yes,72.4,80.5,16804.0,High,460.53,19.9,14.1,1,26,1,21.8,71.6,75.0
FAO-302,CUST075,India,20251,SR004,39,655.19,17,Brace,Fixed,B,,19.94,Oligopoly,Asia,20457.26,,,524.545114,0.058823529411764700,80,70,19.95,687.9495000000000,55.2,80.3,61.2,95.0,82.8,2.55,2.4,4,No,91.5,85.2,22642.0,Medium,224.39,6.05,7.4,2,45,4,71.2,54.8,90.0
Ponseti-201,CUST075,India,20251,SR004,19,757.1,69,Splint,Open,A,,2.14,Highly Competitive,Asia,14077.06,,,740.89806,0.014492753623188400,80,70,15.05,681.39,45.3,52.2,94.8,99.7,94.5,6.09,3.9,7,No,64.1,64.0,45544.0,Low,216.61,4.77,6.0,0,44,2,91.4,23.2,69.3
Ponseti-201,CUST075,USA,20254,SR003,36,434.42,91,Orthosis,Fixed,C,19.0,9.36,Highly Competitive,North America,14175.3,14077.06,0.007,393.758288,0.01098901098901100,80,70,9.64,425.7316,132.0,50.3,68.1,74.9,79.1,5.64,3.0,5,No,70.9,79.8,32418.0,High,516.42,11.36,19.2,2,4,4,26.7,60.6,80.6
Ponseti-201,CUST075,France,20254,SR002,28,622.0,50,Splint,Volume-Based,B,36.0,21.05,Oligopoly,Europe,13749.93,14175.3,-0.03,491.06900000000000,0.02,80,70,22.99,622.0,160.6,58.5,61.9,90.8,99.8,8.14,8.9,1,Yes,87.2,77.3,33336.0,Medium,952.82,16.7,15.8,2,12,3,23.3,73.6,89.2
AFO-101,CUST076,France,20251,SR002,3,175.71,124,Orthosis,Volume-Based,B,,24.81,Highly Competitive,Europe,396.35,,,132.116349,0.008064516129032260,80,70,12.68,158.139,124.1,76.5,66.6,90.2,87.2,7.28,5.3,4,No,79.0,60.9,29123.0,High,897.09,3.85,16.0,1,17,1,10.4,39.0,85.8
AFO-101,CUST076,USA,20252,SR001,35,766.76,25,Brace,Fixed,A,3.0,14.79,Highly Competitive,North America,22867.47,396.35,56.6951,653.356196,0.04,80,70,15.87,728.4220000000000,46.5,66.4,61.4,99.4,63.0,5.57,6.1,7,No,89.1,66.0,31959.0,Medium,609.15,14.19,12.9,1,58,4,26.7,66.7,66.2
AFO-101,CUST076,Germany,20253,SR001,2,791.98,162,Splint,Open,B,35.0,18.23,Monopoly,Europe,1295.2,22867.47,-0.9434,647.602046,0.006172839506172840,80,70,23.13,831.5790000000000,166.0,66.1,73.7,99.6,99.7,3.8,6.3,2,No,63.9,68.0,17923.0,Low,652.18,1.23,16.9,1,41,3,53.6,44.8,85.2
AFO-101,CUST076,USA,20254,SR001,40,220.34,81,Splint,Volume-Based,C,2.0,4.22,Highly Competitive,North America,8441.67,1295.2,5.5177,211.041652,0.012345679012345700,80,70,17.48,204.9162,134.5,85.4,88.1,90.6,76.3,7.81,6.8,2,Yes,92.2,62.2,31875.0,Medium,204.75,18.38,15.4,0,44,2,83.3,60.2,82.9
AFO-102,CUST076,India,20253,SR003,12,624.97,125,Brace,Volume-Based,A,,4.58,Oligopoly,Asia,7156.16,,,596.3463740000000,0.008,80,70,7.34,631.2197,89.9,85.8,71.9,77.3,71.5,7.66,5.5,1,No,92.7,70.6,49887.0,High,372.4,1.62,12.4,0,26,1,27.9,46.9,82.3
AFO-102,CUST076,Germany,20254,SR004,1,381.66,56,Brace,Fixed,C,12.0,28.98,Oligopoly,Europe,271.05,7156.16,-0.9621,271.054932,0.017857142857142900,80,70,23.8,358.7604,141.3,86.4,75.5,94.0,82.3,3.23,1.2,2,No,65.4,60.8,32642.0,Low,219.82,18.28,19.3,1,31,4,62.1,41.3,93.0
FAO-301,CUST076,Germany,20252,SR003,31,500.85,82,Splint,Volume-Based,A,,4.81,Highly Competitive,Europe,14779.53,,,476.759115,0.012195121951219500,80,70,17.55,450.76500000000000,66.8,62.6,83.6,73.2,72.2,9.32,4.0,8,Yes,61.2,76.6,11776.0,Medium,803.63,9.82,4.6,2,15,2,48.0,79.9,67.4
FAO-301,CUST076,France,20253,SR002,44,590.65,57,Orthosis,Volume-Based,C,31.0,1.7,Oligopoly,Europe,25546.79,14779.53,0.7285,580.6089500000000,0.017543859649122800,80,70,11.7,561.1175,82.1,77.6,77.8,93.4,63.5,2.52,2.7,8,No,94.6,66.3,41857.0,Medium,316.52,8.96,18.9,1,52,3,28.9,72.8,90.1
FAO-301,CUST076,Germany,20253,SR004,20,375.86,91,Brace,Open,C,44.0,3.28,Monopoly,Europe,7270.64,25546.79,-0.7154,363.53179200000000,0.01098901098901100,80,70,7.79,413.446,185.1,60.9,90.2,97.3,60.1,2.44,7.1,8,Yes,76.9,68.6,25859.0,Medium,895.24,19.47,8.6,0,34,1,51.0,44.2,90.4
FAO-302,CUST076,USA,20251,SR001,16,424.94,106,Splint,Open,A,,1.18,Highly Competitive,North America,6718.81,,,419.925708,0.009433962264150940,80,70,20.88,450.4364,72.3,57.6,90.3,81.5,78.0,3.5,1.5,1,No,80.0,87.3,16147.0,Medium,714.66,19.81,11.0,2,29,4,16.8,50.4,88.9
FAO-302,CUST076,Germany,20254,SR003,31,476.14,114,Splint,Open,C,16.0,3.44,Highly Competitive,Europe,14252.58,6718.81,1.1213,459.760784,0.008771929824561400,80,70,17.4,518.9926,104.6,57.4,60.3,88.9,93.5,9.28,6.1,1,Yes,81.6,75.1,44501.0,Low,383.53,13.0,3.3,0,9,2,64.0,68.4,80.2
Ponseti-201,CUST076,Brazil,20252,SR003,45,469.29,176,Orthosis,Fixed,B,,4.17,Highly Competitive,LATAM,20237.43,,,449.72060700000000,0.005681818181818180,80,70,15.67,469.29,180.2,63.7,87.2,82.9,82.9,6.16,2.9,4,Yes,87.6,68.1,17919.0,Low,326.18,2.54,11.3,1,14,1,11.6,76.8,75.8
AFO-101,CUST077,Germany,20252,SR001,12,328.12,178,Brace,Volume-Based,A,,29.68,Oligopoly,Europe,2768.81,,,230.73398400000000,0.0056179775280898900,80,70,22.88,301.8704,147.4,67.2,76.1,83.1,100.0,8.3,9.5,6,Yes,88.4,78.0,46831.0,Medium,702.1,10.12,12.6,1,36,3,73.1,67.9,75.8
AFO-102,CUST077,USA,20253,SR003,23,613.0,129,Brace,Fixed,C,,24.47,Oligopoly,North America,10648.97,,,462.9989,0.007751937984496120,80,70,20.77,619.13,31.2,83.2,94.6,79.3,71.5,3.82,4.0,8,No,66.8,66.1,27672.0,Low,920.67,10.58,20.0,2,4,4,17.8,57.9,89.4
FAO-301,CUST077,France,20251,SR001,32,566.71,44,Splint,Volume-Based,A,,5.17,Highly Competitive,Europe,17197.15,,,537.411093,0.022727272727272700,80,70,8.03,561.0429,46.5,54.8,76.9,92.9,71.2,5.92,3.9,2,No,68.3,62.2,39712.0,High,774.69,10.29,19.5,1,59,1,99.8,86.8,79.9
FAO-301,CUST077,Brazil,20254,SR002,38,751.58,61,Orthosis,Volume-Based,B,32.0,23.59,Oligopoly,LATAM,21822.73,17197.15,0.269,574.282278,0.01639344262295080,80,70,11.23,804.1906000000000,21.4,79.4,94.5,98.1,66.4,4.87,9.3,3,Yes,90.7,60.6,31880.0,Low,478.84,11.39,19.4,0,38,3,82.4,74.2,73.5
FAO-302,CUST077,USA,20253,SR004,5,318.1,134,Brace,Volume-Based,A,,9.54,Oligopoly,North America,1438.77,,,287.75326000000000,0.007462686567164180,80,70,9.97,292.65200000000000,133.6,71.3,86.4,98.2,66.6,8.62,4.8,6,No,88.7,88.5,20265.0,High,669.91,0.37,7.6,0,56,3,34.4,28.1,85.0
FAO-302,CUST077,USA,20253,SR002,33,474.94,128,Brace,Open,B,5.0,10.9,Highly Competitive,North America,13964.66,1438.77,8.706,423.17154,0.0078125,80,70,19.88,474.94,100.6,61.5,68.7,75.2,71.4,2.18,9.7,4,No,81.6,81.7,36844.0,High,448.61,14.22,19.8,0,37,2,42.6,59.1,93.5
Ponseti-201,CUST077,France,20251,SR002,9,536.97,157,Orthosis,Fixed,C,,3.19,Highly Competitive,Europe,4678.57,,,519.840657,0.006369426751592360,80,70,5.67,499.38210000000000,44.2,69.7,78.8,96.2,91.7,3.95,1.2,2,Yes,94.8,84.0,48317.0,Low,999.32,14.25,9.7,2,24,3,25.9,48.7,62.5
Ponseti-201,CUST077,India,20253,SR001,6,760.5,169,Orthosis,Fixed,B,9.0,14.09,Oligopoly,Asia,3920.07,4678.57,-0.1621,653.34555,0.005917159763313610,80,70,16.4,730.0800000000000,192.4,62.0,94.7,92.1,96.2,3.22,3.8,7,Yes,85.7,89.4,40785.0,Medium,799.07,2.31,17.2,0,17,3,76.7,75.6,98.9
AFO-101,CUST078,Brazil,20251,SR003,28,626.49,35,Brace,Volume-Based,A,,11.86,Highly Competitive,LATAM,15461.27,,,552.188286,0.02857142857142860,80,70,20.25,657.8145000000000,115.3,73.8,90.0,77.6,99.0,8.87,7.0,4,Yes,67.6,87.9,34161.0,Low,691.51,11.4,5.1,1,13,0,38.1,23.1,63.9
AFO-101,CUST078,India,20252,SR002,26,543.28,126,Splint,Fixed,C,28.0,1.63,Highly Competitive,Asia,13895.04,15461.27,-0.1013,534.424536,0.007936507936507940,80,70,22.54,543.28,63.5,67.4,63.4,72.0,69.3,5.74,9.0,8,Yes,89.6,82.1,49625.0,High,538.61,11.37,10.6,2,20,3,75.5,48.8,80.5
AFO-102,CUST078,India,20252,SR002,6,453.76,163,Splint,Open,A,,13.73,Highly Competitive,Asia,2348.75,,,391.458752,0.006134969325153370,80,70,11.84,444.6848,110.1,56.6,84.7,78.0,95.3,5.23,3.3,8,No,74.5,80.8,20613.0,High,694.52,13.65,19.4,0,17,4,1.8,42.3,82.4
FAO-301,CUST078,Germany,20252,SR002,6,557.65,156,Brace,Fixed,C,,27.65,Highly Competitive,Europe,2420.76,,,403.459775,0.00641025641025641,80,70,21.43,546.497,142.3,54.7,72.1,97.4,73.1,5.6,9.4,7,No,61.3,70.1,12494.0,Low,473.29,1.71,19.0,0,51,1,13.6,29.9,65.5
FAO-301,CUST078,Germany,20253,SR003,29,276.77,40,Orthosis,Volume-Based,C,6.0,0.52,Oligopoly,Europe,7984.59,2420.76,2.2984,275.33079600000000,0.025,80,70,7.21,274.0023,33.7,71.9,60.2,89.0,64.5,9.78,6.3,9,No,71.2,63.1,11285.0,High,223.09,12.53,14.0,1,27,4,36.5,46.5,96.6
FAO-302,CUST078,Germany,20252,SR003,9,701.13,56,Brace,Open,C,,14.97,Highly Competitive,Europe,5365.54,,,596.170839,0.017857142857142900,80,70,21.93,743.1978,69.4,86.1,74.1,91.6,94.8,8.8,8.2,4,No,86.7,77.2,38428.0,Low,516.07,5.62,16.2,1,55,4,10.9,67.1,78.9
FAO-302,CUST078,Brazil,20254,SR001,35,203.85,131,Brace,Open,A,9.0,5.56,Monopoly,LATAM,6738.06,5365.54,0.2558,192.51594,0.007633587786259540,80,70,7.55,220.15800000000000,165.3,63.8,68.2,77.7,85.4,7.65,4.6,7,No,93.6,77.3,43209.0,Low,944.38,10.14,4.4,2,33,2,60.1,45.3,65.7
Ponseti-201,CUST078,USA,20252,SR002,32,657.56,19,Splint,Volume-Based,B,,5.91,Highly Competitive,North America,19798.34,,,618.6982040000000,0.05263157894736840,80,70,12.95,716.7404,102.7,79.3,88.7,91.6,66.6,4.32,2.9,1,No,69.7,88.6,35404.0,Medium,701.04,15.47,14.7,0,21,0,5.1,60.6,88.5
Ponseti-201,CUST078,Germany,20254,SR004,32,240.88,46,Orthosis,Fixed,A,32.0,25.06,Monopoly,Europe,5776.5,19798.34,-0.7082,180.51547200000000,0.021739130434782600,80,70,20.95,255.33280000000000,118.4,76.3,71.8,70.8,77.2,3.32,9.2,4,Yes,68.6,73.3,46201.0,High,267.16,14.11,12.7,0,17,0,86.0,61.5,86.5
AFO-101,CUST079,France,20252,SR003,8,709.92,30,Splint,Volume-Based,A,,0.91,Highly Competitive,Europe,5627.68,,,703.4597280000000,0.03333333333333330,80,70,8.0,681.5232,97.9,87.3,89.0,81.3,71.5,9.37,9.4,2,No,79.7,80.7,37919.0,Low,907.99,2.38,2.7,1,22,4,76.1,61.1,98.5
AFO-102,CUST079,France,20253,SR001,46,691.02,164,Splint,Fixed,C,,11.89,Monopoly,Europe,28007.46,,,608.857722,0.006097560975609760,80,70,9.59,718.6608,27.9,82.8,60.0,88.8,89.5,5.38,5.5,9,No,88.4,77.2,24838.0,High,415.1,11.82,3.2,2,25,1,21.6,57.1,77.7
FAO-301,CUST079,Germany,20252,SR002,3,423.82,128,Orthosis,Fixed,C,,5.67,Monopoly,Europe,1199.37,,,399.789406,0.0078125,80,70,19.45,419.5818,49.8,72.7,70.8,74.4,78.1,4.23,1.1,5,No,86.1,65.3,17250.0,Low,395.02,19.38,3.1,1,3,0,48.4,28.2,70.7
FAO-301,CUST079,USA,20254,SR004,45,708.42,104,Brace,Open,B,3.0,24.22,Highly Competitive,North America,24157.83,1199.37,19.1421,536.840676,0.009615384615384620,80,70,19.4,672.9990000000000,100.2,76.3,68.4,94.7,99.6,5.77,2.0,3,Yes,79.6,77.8,46986.0,Low,437.67,3.14,14.8,1,27,0,45.2,35.3,62.4
FAO-302,CUST079,Brazil,20251,SR003,2,369.89,171,Orthosis,Volume-Based,C,,24.83,Highly Competitive,LATAM,556.09,,,278.046313,0.005847953216374270,80,70,17.82,395.7823,57.7,85.9,68.2,77.1,62.2,9.34,6.2,4,Yes,82.1,76.2,14144.0,Medium,661.76,17.06,3.7,2,27,4,72.5,76.0,89.3
FAO-302,CUST079,Germany,20252,SR004,27,682.08,91,Splint,Open,B,2.0,11.37,Highly Competitive,Europe,16322.24,556.09,28.3518,604.527504,0.01098901098901100,80,70,18.88,620.6928,29.0,66.0,62.4,89.6,74.2,5.1,1.2,6,No,68.5,74.8,31720.0,Low,635.75,14.05,9.9,0,46,0,40.2,55.2,84.7
FAO-302,CUST079,USA,20252,SR003,12,564.35,55,Brace,Volume-Based,C,27.0,1.41,Monopoly,North America,6676.71,16322.24,-0.5909,556.392665,0.01818181818181820,80,70,15.85,609.498,171.9,63.1,66.5,82.2,79.3,6.5,4.6,1,Yes,75.1,75.4,22560.0,Medium,593.13,15.48,7.8,0,12,2,3.3,69.4,98.9
FAO-302,CUST079,Germany,20253,SR001,39,587.06,166,Brace,Volume-Based,C,12.0,19.43,Oligopoly,Europe,18446.78,6676.71,1.7629,472.99424200000000,0.006024096385542170,80,70,10.04,581.1894,196.6,50.4,79.4,87.9,80.1,8.42,3.7,7,Yes,68.9,64.9,20857.0,High,774.03,5.64,11.5,0,15,4,27.4,59.9,88.5
FAO-302,CUST079,Brazil,20254,SR004,23,262.12,111,Splint,Open,A,39.0,26.63,Oligopoly,LATAM,4423.3,18446.78,-0.7602,192.317444,0.009009009009009010,80,70,11.91,269.9836,162.8,83.1,70.2,73.2,72.6,5.42,7.4,8,No,91.0,73.9,35833.0,Medium,453.23,5.76,14.4,2,38,0,46.6,22.7,97.3
FAO-302,CUST079,France,20254,SR002,31,563.19,22,Brace,Volume-Based,A,23.0,28.76,Highly Competitive,Europe,12437.71,4423.3,1.8119,401.21655600000000,0.045454545454545500,80,70,8.63,580.0857000000000,173.7,82.0,74.6,70.5,89.2,3.87,1.5,7,No,63.9,78.2,19249.0,Medium,825.65,18.12,14.0,2,20,0,97.4,75.7,99.7
FAO-302,CUST079,India,20254,SR002,16,648.1,40,Splint,Volume-Based,B,31.0,20.65,Oligopoly,Asia,8228.28,12437.71,-0.3384,514.26735,0.025,80,70,23.17,699.9480000000000,63.6,54.2,73.2,97.3,95.0,9.96,5.4,7,No,83.8,74.7,46655.0,High,340.26,7.2,10.8,2,22,0,88.1,24.5,77.1
AFO-101,CUST080,India,20253,SR003,43,253.39,58,Orthosis,Fixed,C,,4.26,Oligopoly,Asia,10431.61,,,242.595586,0.017241379310344800,80,70,16.67,260.9917,192.9,73.1,90.7,78.1,97.5,9.65,6.2,9,Yes,69.1,74.7,26242.0,Medium,826.1,1.26,9.8,2,2,4,18.1,86.0,66.0
AFO-102,CUST080,France,20251,SR002,15,315.39,60,Splint,Volume-Based,A,,14.02,Highly Competitive,Europe,4067.58,,,271.172322,0.016666666666666700,80,70,13.02,321.6978,55.4,68.6,91.7,94.6,92.2,8.75,6.6,4,Yes,76.6,62.3,37095.0,Medium,731.05,12.01,8.6,2,4,1,72.3,35.1,67.8
AFO-102,CUST080,India,20252,SR004,23,472.98,106,Brace,Volume-Based,A,15.0,12.38,Monopoly,Asia,9531.78,4067.58,1.3434,414.425076,0.009433962264150940,80,70,14.24,430.4118,191.3,54.7,77.3,100.0,94.0,7.51,4.6,7,No,70.5,65.7,39110.0,Low,746.57,2.5,17.4,1,45,3,93.7,55.9,72.7
AFO-102,CUST080,USA,20254,SR001,48,163.92,18,Splint,Open,C,23.0,8.87,Highly Competitive,North America,7170.25,9531.78,-0.2478,149.380296,0.05555555555555560,80,70,23.95,163.92,199.1,89.2,71.6,76.3,82.0,4.36,3.7,9,Yes,71.3,69.6,37318.0,Medium,585.24,15.93,7.3,0,13,0,0.9,24.5,80.4
FAO-301,CUST080,Germany,20253,SR003,28,576.27,132,Brace,Open,B,,26.45,Oligopoly,Europe,11867.7,,,423.846585,0.007575757575757580,80,70,8.07,535.9311,148.1,58.6,63.7,78.0,93.0,9.31,7.1,5,Yes,69.1,72.6,46136.0,Low,733.6,12.83,5.9,2,55,3,72.1,82.6,64.9
FAO-302,CUST080,Germany,20252,SR004,10,677.36,121,Brace,Volume-Based,A,,0.24,Monopoly,Europe,6757.34,,,675.7343360000000,0.008264462809917360,80,70,16.72,711.2280000000000,196.6,52.7,93.4,89.9,72.1,4.2,8.6,2,Yes,86.3,77.8,19245.0,Medium,263.84,17.49,15.1,0,32,3,45.9,88.6,72.1
Ponseti-201,CUST080,USA,20251,SR003,2,150.59,99,Splint,Fixed,B,,11.57,Oligopoly,North America,266.33,,,133.166737,0.010101010101010100,80,70,15.12,150.59,122.5,73.8,62.1,99.0,75.9,8.41,7.2,5,No,72.8,85.9,13442.0,High,881.24,15.7,7.8,2,59,0,68.0,30.2,72.3
Ponseti-201,CUST080,India,20253,SR001,25,353.15,35,Brace,Fixed,B,2.0,8.28,Monopoly,Asia,8097.73,266.33,29.4049,323.90918,0.02857142857142860,80,70,17.23,367.276,66.7,79.6,70.4,97.5,72.7,9.35,9.4,4,No,85.4,64.8,12219.0,High,244.44,2.24,17.1,0,22,0,60.6,40.7,60.2
AFO-101,CUST081,Germany,20252,SR003,14,189.3,116,Splint,Open,A,,16.01,Oligopoly,Europe,2225.9,,,158.99307000000000,0.008620689655172410,80,70,5.36,172.263,98.7,51.3,70.4,85.1,78.7,6.82,7.5,8,No,76.0,60.5,45114.0,Medium,318.99,7.62,7.2,1,25,3,98.5,21.1,74.2
AFO-101,CUST081,USA,20252,SR002,46,697.05,174,Orthosis,Volume-Based,B,14.0,16.19,Highly Competitive,North America,26873.09,2225.9,11.0729,584.197605,0.005747126436781610,80,70,22.44,641.286,126.8,76.3,71.2,93.9,71.4,8.42,7.9,5,No,79.2,73.5,48931.0,Low,661.43,15.49,14.3,0,27,1,28.9,75.1,64.6
AFO-101,CUST081,Brazil,20253,SR002,8,280.67,33,Orthosis,Volume-Based,A,46.0,20.6,Oligopoly,LATAM,1782.82,26873.09,-0.9337,222.85198000000000,0.030303030303030300,80,70,23.64,291.89680000000000,33.2,71.3,65.8,74.1,98.5,8.33,2.5,9,No,79.0,73.0,22101.0,Medium,791.53,8.35,1.9,0,55,3,78.6,41.8,77.2
AFO-101,CUST081,USA,20253,SR003,40,467.43,50,Splint,Fixed,B,8.0,24.3,Oligopoly,North America,14153.78,1782.82,6.939,353.84451,0.02,80,70,16.3,425.3613,132.0,54.1,87.4,99.3,72.5,3.55,4.8,9,Yes,94.2,76.6,37741.0,Low,261.0,19.45,8.3,2,17,1,23.5,61.2,67.9
AFO-101,CUST081,USA,20254,SR001,3,121.65,83,Orthosis,Fixed,B,40.0,5.34,Monopoly,North America,345.46,14153.78,-0.9756,115.15389,0.012048192771084300,80,70,18.93,110.70150000000000,196.6,56.9,64.3,98.9,63.9,7.34,5.4,3,Yes,72.8,85.0,10357.0,Medium,936.61,14.71,7.5,0,6,2,43.6,22.7,92.9
FAO-301,CUST081,Germany,20251,SR001,42,415.84,146,Splint,Fixed,C,,7.98,Oligopoly,Europe,16071.55,,,382.655968,0.00684931506849315,80,70,23.45,374.256,54.2,72.7,82.2,74.9,81.1,2.75,3.3,6,Yes,67.3,84.1,17545.0,High,978.89,0.31,16.5,1,43,1,97.5,70.1,63.2
FAO-301,CUST081,Germany,20254,SR002,12,746.85,97,Orthosis,Open,A,42.0,9.16,Highly Competitive,Europe,8141.26,16071.55,-0.4934,678.43854,0.010309278350515500,80,70,19.14,814.0665000000000,162.7,61.9,64.3,79.0,62.3,6.06,5.8,6,Yes,91.9,63.0,37571.0,High,684.76,17.6,19.4,1,51,4,76.6,57.1,94.6
FAO-302,CUST081,Germany,20251,SR001,37,100.13,128,Orthosis,Volume-Based,C,,8.83,Highly Competitive,Europe,3377.68,,,91.28852100000000,0.0078125,80,70,8.05,105.1365,183.4,87.5,62.5,73.0,64.4,3.3,3.6,4,Yes,66.1,88.0,12635.0,Low,584.99,2.02,9.8,1,16,0,31.6,70.7,83.2
FAO-302,CUST081,Brazil,20253,SR003,29,691.96,69,Brace,Open,B,37.0,6.59,Highly Competitive,LATAM,18744.44,3377.68,4.5495,646.3598360000000,0.014492753623188400,80,70,16.53,671.2012,189.9,82.7,91.8,78.2,68.8,5.33,7.2,3,Yes,89.2,63.3,28740.0,Medium,793.12,2.81,16.7,2,8,2,61.9,75.3,78.3
Ponseti-201,CUST081,Brazil,20254,SR004,42,680.57,148,Splint,Volume-Based,C,,2.47,Monopoly,LATAM,27877.92,,,663.759921,0.006756756756756760,80,70,17.13,653.3472,192.8,89.3,66.7,94.5,78.6,8.66,5.2,1,No,65.3,79.0,36503.0,Low,462.69,14.69,14.3,2,33,3,5.0,26.2,82.0
AFO-101,CUST082,France,20253,SR003,12,728.85,71,Orthosis,Open,B,,23.02,Monopoly,Europe,6732.82,,,561.0687300000000,0.014084507042253500,80,70,13.48,706.9845,113.9,60.4,88.7,81.3,77.3,9.9,5.1,7,No,83.1,80.2,40638.0,High,594.61,17.3,19.4,2,10,1,26.6,60.5,75.0
AFO-102,CUST082,Brazil,20251,SR002,28,458.55,81,Orthosis,Volume-Based,A,,17.55,Oligopoly,LATAM,10586.09,,,378.074475,0.012345679012345700,80,70,19.73,481.4775,195.9,88.8,79.1,72.7,92.0,4.54,9.9,5,Yes,65.3,80.4,28153.0,Low,932.92,10.73,16.4,2,34,2,71.8,65.5,65.1
AFO-102,CUST082,USA,20252,SR002,13,704.05,147,Brace,Fixed,B,28.0,10.68,Oligopoly,North America,8175.15,10586.09,-0.2277,628.85746,0.006802721088435370,80,70,23.69,725.1715000000000,156.3,67.2,62.7,80.3,89.6,6.26,4.5,7,No,92.3,68.0,35211.0,Medium,964.52,5.78,2.5,2,19,4,57.0,56.2,90.6
FAO-301,CUST082,France,20251,SR002,15,298.35,69,Splint,Fixed,C,,24.92,Oligopoly,Europe,3360.02,,,224.00118000000000,0.014492753623188400,80,70,23.51,280.449,49.1,63.9,93.4,99.4,77.1,6.09,4.3,1,Yes,79.8,69.9,31583.0,Low,941.66,7.03,14.6,1,14,1,47.0,32.8,97.1
FAO-301,CUST082,France,20251,SR001,37,593.03,63,Brace,Fixed,B,15.0,26.15,Monopoly,Europe,16204.25,3360.02,3.8227,437.95265500000000,0.015873015873015900,80,70,14.02,551.5179,105.8,52.0,68.6,88.9,73.3,9.64,3.9,8,Yes,71.5,76.5,12092.0,Medium,409.96,6.86,11.2,0,3,3,69.1,75.7,98.0
FAO-301,CUST082,USA,20252,SR003,30,318.53,96,Splint,Open,A,37.0,21.31,Monopoly,North America,7519.54,16204.25,-0.536,250.651257,0.010416666666666700,80,70,7.26,293.0476,149.3,52.1,90.1,82.5,72.7,5.83,9.1,3,No,64.9,66.0,39712.0,Medium,385.98,6.53,1.3,1,55,3,39.8,89.8,86.8
FAO-301,CUST082,Germany,20253,SR004,50,745.53,60,Splint,Fixed,A,30.0,11.78,Oligopoly,Europe,32885.33,7519.54,3.3733,657.706566,0.016666666666666700,80,70,24.7,767.8959,64.5,77.7,65.9,75.0,91.0,7.59,5.5,7,No,73.0,60.6,16894.0,High,438.13,4.86,5.8,2,56,1,2.6,87.8,76.4
FAO-301,CUST082,France,20253,SR003,42,110.07,38,Splint,Volume-Based,C,50.0,18.46,Monopoly,Europe,3769.55,32885.33,-0.8854,89.75107800000000,0.02631578947368420,80,70,21.78,115.5735,135.3,68.3,89.9,99.6,62.1,9.37,6.4,3,Yes,84.7,76.9,11272.0,Medium,553.05,12.18,18.5,1,41,4,44.1,74.4,79.1
FAO-301,CUST082,France,20254,SR004,26,683.24,63,Brace,Open,B,42.0,10.25,Monopoly,Europe,15943.41,3769.55,3.2295,613.2079,0.015873015873015900,80,70,7.49,649.078,140.0,59.1,60.5,94.6,60.5,4.99,2.6,3,No,73.5,74.0,28047.0,Medium,451.33,18.01,18.6,0,23,0,90.2,49.3,86.3
FAO-302,CUST082,Germany,20253,SR003,46,411.77,32,Splint,Volume-Based,C,,0.62,Highly Competitive,Europe,18823.98,,,409.217026,0.03125,80,70,23.42,370.593,49.3,74.6,77.9,78.4,91.8,9.22,5.9,9,Yes,68.6,79.7,44626.0,Medium,499.37,6.14,16.2,2,40,0,85.7,43.6,92.9
FAO-302,CUST082,France,20254,SR002,3,523.39,154,Orthosis,Open,B,46.0,24.43,Highly Competitive,Europe,1186.58,18823.98,-0.937,395.525823,0.006493506493506490,80,70,22.4,481.5188,121.7,60.1,86.9,72.1,79.1,9.34,3.5,2,Yes,80.2,64.4,16033.0,Low,696.51,3.73,19.7,1,11,3,40.9,24.8,75.0
Ponseti-201,CUST082,USA,20251,SR004,21,292.88,17,Orthosis,Volume-Based,B,,7.99,Oligopoly,North America,5659.06,,,269.478888,0.058823529411764700,80,70,15.38,319.23920000000000,158.9,73.1,92.7,71.7,65.2,9.45,7.6,4,Yes,74.6,85.2,10514.0,High,810.02,16.77,16.3,1,47,4,2.2,49.1,96.7
AFO-101,CUST083,India,20252,SR003,3,572.93,51,Splint,Volume-Based,A,,19.66,Oligopoly,Asia,1380.88,,,460.29196200000000,0.0196078431372549,80,70,16.83,550.0128,109.8,64.4,91.8,73.6,69.4,4.16,8.5,6,Yes,65.8,64.4,14399.0,Low,788.45,14.84,1.2,0,6,3,63.6,30.9,73.0
